cnty,percent_male10,med_age10,percent_black10,percent_white10,total_pop10,pop_density10,log_pop_density10,rep_pre_2008,rep_pre_2012,rep_sen_2010,rep_hou_2010,main_protestant10,evan_protestant10,catholic10,med_house_val0509,med_house_income0509,below_poverty0509,high_school0509,bac0509,grad0509,married0509,divorced0509,separated0509,other_language0509,foreign_born0509,same_sex0509,murderrate2008,robberyrate2008,agasltrate2008,percent_physically_inactive_chr12,motorvehicle_mortality_rate_chr12,year_potential_life_lost_rate_chr12,percent_excessive_drinking_chr12,percent_smokers_chr12,physically_unhealthy_days_chr12,mentally_unhealthy_days_chr12,percent_fair_or_poor_chr12,percent_obese_chr12,ls09_10_avg,elev,maxtemp0610,mintemp0610,max_heat_index0610,sunlight0610,precipitation0610,Land Area km²,Water Area km²,Total Area km²,Latitude,Longitude 
37065,46.4,39.6,57.4,38.8,56552,111.9,4.71761,0.671153,31.6847,0.349087,0.352283,54.1789,307.72,8.15,81100.0,30734.0,24.3,75.3,9.9,2.5,45.3,10.0,4.9,4.5,2.5,0.3,0.000171546,0.00243977,0.00430772,30.8,23.5427,12164.3,8.2,27.8,5.3,2.9,22.5,40.2,3.38937,38.0,71.09,51.0,904.0,16790.9,3.14,1308.815,3.402,1312.217,35.917055,-77.602655
37067,47.5,37.2,26.0,62.3,350670,859.2,6.756,0.548266,45.8255,0.549078,0.527916,169.4,286.379,43.3,146300.0,47438.0,14.7,86.3,30.8,10.0,49.2,10.6,3.3,12.1,8.1,0.5,5.81603e-05,0.0023206,0.00455105,21.3,13.2532,7938.21,12.5,20.8,3.1,3.2,13.7,25.6,3.42505,285.0,68.62,50.74,670.0,16865.6,3.02,1057.097,11.781,1068.878,36.131667,-80.257289
37069,49.8,39.1,26.7,66.0,60619,123.3,4.81462,0.491197,51.4389,0.520374,0.516,40.3689,312.62,8.58889,117300.0,43446.0,14.6,79.2,14.3,4.0,56.1,8.4,3.0,7.9,4.2,0.7,5.14553e-05,0.000428794,0.000909044,28.5,28.5013,8346.88,15.1,27.2,4.0,4.5,18.0,34.6,3.40036,63.0,70.46,51.29,825.0,16788.5,3.04,1273.451,7.295,1280.746,36.088241,-78.28309
37071,48.4,38.9,15.3,78.2,206086,578.8,6.36096,0.37184,62.0426,0.66299,0.751892,100.28,412.899,28.6968,115300.0,42110.0,15.0,77.7,17.3,5.1,51.8,11.3,3.6,7.1,4.5,0.3,6.12817e-05,0.00147076,0.00361562,29.0,17.5357,9604.23,12.1,26.7,4.3,4.2,21.4,26.4,3.35639,219.0,71.08,52.18,770.0,17274.2,2.75,922.106,20.913,943.02,35.293344,-81.177256
37073,48.9,42.0,33.2,63.7,12197,35.8,3.57795,0.52214,47.5167,0.513868,0.500152,61.6489,414.689,,109800.0,47217.0,18.3,82.1,11.9,3.0,58.1,8.1,2.5,1.5,0.6,0.0,0.0,8.37942e-05,0.000418971,30.4,34.3857,9416.23,7.6,11.0,4.3,3.9,25.2,34.8,,16.0,70.41,50.55,866.0,16688.8,2.94,881.748,13.578,895.326,36.442135,-76.702355
37075,49.3,44.3,0.2,90.3,8861,30.3,3.41115,0.303285,69.6732,0.622946,0.358411,33.07,321.519,10.834,103700.0,27786.0,21.3,74.2,9.2,3.4,51.0,13.2,6.0,4.5,0.9,0.3,,,,27.5,23.2654,10633.5,10.1,,4.0,3.0,22.4,27.7,,637.0,62.87,46.63,227.0,16206.1,3.59,756.482,24.828,781.31,35.348111,-83.830909
37077,53.4,39.8,32.8,60.4,59916,112.7,4.72473,0.528777,47.2122,0.49058,0.489661,56.7989,337.29,9.92889,127700.0,48186.0,11.9,78.6,13.4,3.6,47.2,11.3,3.5,7.6,5.2,0.1,0.0,0.000927925,0.0027124,26.7,21.0156,9744.55,10.2,26.1,4.3,4.0,18.0,32.1,3.40475,154.0,69.79,50.06,754.0,16833.2,3.06,1376.759,12.766,1389.525,36.299884,-78.657634
37079,53.6,37.7,37.3,50.8,21362,80.3,4.38577,0.468468,53.5576,0.520636,0.523449,66.01,148.159,,86100.0,38657.0,19.5,74.5,11.1,3.1,42.2,9.5,3.6,11.6,7.2,0.3,4.84567e-05,0.000629937,0.00164753,29.4,29.8105,9403.52,4.5,11.2,3.6,2.3,,33.5,3.3974,24.0,71.79,51.79,932.0,16846.4,3.2,688.749,1.222,689.971,35.481933,-77.681667
37081,47.6,36.3,32.5,57.0,488406,756.4,6.62857,0.58775,41.2796,0.502325,0.523883,151.81,232.139,41.4164,149500.0,46100.0,15.4,86.3,32.2,10.0,47.7,10.4,3.0,10.9,8.5,0.6,7.8239e-05,0.00285467,0.00327335,23.2,13.8982,7344.56,13.4,18.4,2.9,3.2,12.7,28.2,3.37644,250.0,69.15,50.63,682.0,16908.0,3.0,1672.365,30.884,1703.248,36.079065,-79.788665
37083,47.8,41.7,53.2,40.0,54691,75.5,4.32413,0.639552,33.6017,0.373106,0.398357,90.98,296.589,8.36889,84100.0,29681.0,25.0,73.5,11.7,4.1,44.9,9.7,4.4,2.7,1.6,0.4,7.41936e-05,0.00181774,0.00419194,34.3,28.6652,11679.9,8.0,21.6,4.8,4.0,28.8,38.5,3.3769,36.0,70.38,50.68,858.0,16756.8,3.13,1875.375,18.371,1893.746,36.251438,-77.644842
37085,49.0,33.5,20.9,68.3,114678,192.7,5.26113,0.412357,58.8852,0.592227,0.60309,71.5,230.9,7.79889,118500.0,42369.0,16.5,80.7,16.0,5.0,50.9,10.7,3.8,9.1,6.1,0.6,2.6937e-05,0.00071832,0.00277451,27.4,24.2892,8453.74,11.7,28.0,3.8,3.6,19.4,31.9,3.38044,62.0,71.97,52.1,898.0,16972.1,3.18,1541.009,16.361,1557.37,35.368635,-78.87161
37087,48.3,45.6,1.1,95.5,59036,106.6,4.66908,0.453558,55.884,0.562487,0.389529,160.409,524.21,20.3605,150900.0,39676.0,12.7,83.4,20.3,6.9,60.0,11.4,2.4,3.2,2.0,0.6,0.0,0.000263732,0.00247908,24.2,21.4025,8760.42,10.1,23.9,4.2,4.1,19.7,28.1,3.40515,843.0,59.61,42.51,143.0,16487.5,3.25,1434.055,2.417,1436.472,35.557097,-82.972807
37089,48.3,45.4,3.0,88.9,106740,286.1,5.65634,0.38908,62.9753,0.661522,0.64803,102.53,335.73,59.2936,175400.0,44899.0,12.1,85.8,26.0,9.6,59.1,10.5,2.2,9.8,7.6,0.7,1.95008e-05,0.000321763,0.000984789,23.4,15.856,7585.48,10.7,19.7,4.0,3.3,17.6,23.6,3.40785,678.0,64.08,47.87,263.0,17025.9,3.52,966.242,5.602,971.844,35.336424,-82.479634
37091,48.9,41.0,60.5,35.6,24669,69.9,4.24707,0.705446,27.5417,0.315119,0.327061,37.9789,287.689,5.07,80800.0,30958.0,23.5,74.3,14.9,4.1,37.4,9.5,6.3,3.5,2.9,0.2,0.000178492,0.00102633,0.00245426,34.5,32.2015,10433.5,8.7,24.3,4.1,2.8,29.4,35.4,3.38303,20.0,70.42,50.49,873.0,16751.5,3.13,914.422,18.892,933.313,36.363517,-76.981616
37093,48.7,30.9,33.5,45.3,46952,120.2,4.78916,0.590452,39.9029,0.428213,0.361453,40.0,141.289,15.5289,108600.0,41595.0,20.3,79.6,13.8,4.8,48.1,9.1,4.2,10.1,6.1,0.9,9.14119e-05,0.00061703,0.000662736,28.7,34.0321,8657.36,12.5,22.6,3.8,3.3,23.9,33.6,3.36973,67.0,72.44,53.67,900.0,17200.6,2.98,1012.022,4.02,1016.042,35.017233,-79.241964
37095,55.5,41.2,31.6,64.0,5810,9.5,2.25129,0.502633,50.0629,0.511782,0.696376,126.68,57.49,,94100.0,40488.0,16.2,75.8,11.5,2.1,47.9,13.0,3.6,5.5,3.8,0.0,,,,30.8,,7684.58,,,3.8,3.1,,32.2,,8.0,71.1,54.4,819.0,17638.1,3.66,1586.885,2101.324,3688.209,35.408157,-76.153687
37097,49.2,38.9,11.9,80.7,159437,277.8,5.6269,0.373391,64.5571,0.672779,0.716967,135.71,281.009,59.5031,154100.0,48234.0,12.7,83.6,20.3,5.4,57.8,9.3,3.1,7.0,4.4,0.3,1.92611e-05,0.000950216,0.00246543,25.3,20.7155,7557.48,14.5,22.4,3.5,3.2,16.9,28.4,3.39192,239.0,69.45,51.26,685.0,17025.6,2.92,1486.221,59.749,1545.971,35.806356,-80.874545
37099,49.8,36.3,1.8,83.2,40271,82.1,4.40794,0.519744,49.4222,0.510101,0.394744,94.98,339.199,31.735,156500.0,37672.0,20.1,80.9,26.2,11.1,48.2,10.7,2.2,8.0,4.2,0.3,0.0,0.000107213,0.0033772,24.7,18.5887,8484.71,17.1,26.0,3.4,3.7,19.7,33.1,3.40901,668.0,61.23,44.57,183.0,16595.0,3.9,1271.049,9.816,1280.865,35.286463,-83.130641
37101,49.2,36.3,15.1,74.2,168878,213.4,5.36317,0.377304,63.1456,0.658112,0.642372,75.7,244.949,25.2389,131500.0,49897.0,14.2,80.1,18.8,4.5,55.6,10.4,3.1,10.9,7.3,0.5,2.50388e-05,0.00084506,0.00182157,27.7,25.993,7523.51,13.3,24.0,4.1,3.8,21.2,34.4,3.41515,37.0,71.51,52.16,888.0,16900.0,3.12,2049.455,10.891,2060.346,35.513405,-78.367267
37103,48.1,44.1,32.4,63.0,10153,21.6,3.07269,0.454945,54.2447,0.542593,0.584936,81.8489,180.83,,85700.0,33563.0,18.1,74.2,10.4,2.6,46.6,12.3,5.1,4.8,3.3,0.2,,,,32.9,26.5308,9099.99,6.4,31.2,3.5,3.5,21.9,34.7,,13.0,72.29,53.66,886.0,17349.3,3.57,1219.129,6.494,1225.622,35.03216,-77.356443
37105,48.8,37.4,20.0,66.9,57866,227.0,5.42495,0.453338,54.2844,0.567452,0.557826,139.86,258.269,58.7889,129100.0,43330.0,14.8,80.1,18.1,5.5,51.0,10.7,4.2,15.9,11.0,0.6,0.0001349,0.00112979,0.00153449,24.2,31.2585,8370.64,12.2,22.2,3.6,3.0,18.6,30.0,3.37621,116.0,71.75,52.26,854.0,16983.5,3.01,660.342,10.577,670.918,35.476075,-79.17222
37107,47.7,41.0,40.5,53.4,59495,148.5,5.00059,0.497379,49.7757,0.520859,0.558326,123.719,339.49,7.79889,91500.0,32188.0,23.4,75.8,13.9,3.9,49.4,9.7,3.8,6.0,3.3,0.2,0.000107045,0.00155216,0.00619079,34.4,22.9485,10232.5,7.5,21.5,4.6,5.1,29.3,32.4,3.37195,9.0,71.99,52.31,934.0,16958.5,3.42,1037.527,5.768,1043.296,35.238062,-77.639023
37109,49.6,40.4,5.5,89.4,78265,262.7,5.57101,0.327197,68.707,0.675106,0.728363,180.55,313.279,28.1489,136900.0,47859.0,13.3,78.0,17.1,4.5,58.6,9.7,2.5,9.0,6.0,0.7,1.34203e-05,0.000254986,0.00166412,23.5,24.0119,8236.58,9.0,19.9,4.0,3.4,18.0,27.5,3.41827,275.0,70.19,52.03,725.0,17175.2,2.88,771.656,23.577,795.233,35.487825,-81.225176
37111,50.0,41.6,3.8,90.6,44996,102.1,4.62595,0.357392,65.0588,0.662416,0.491862,53.4689,347.899,10.2231,96500.0,37374.0,15.2,77.4,13.2,3.7,51.5,12.1,3.4,4.2,2.8,0.3,0.000136918,0.00054767,0.00132354,30.7,18.8102,8781.03,6.7,22.9,4.9,4.3,21.9,33.4,3.37643,442.0,65.16,49.08,448.0,16834.5,3.33,1141.169,13.957,1155.126,35.682232,-82.048029
37113,48.6,47.8,1.3,93.8,33922,65.8,4.18662,0.384035,64.2607,0.62293,0.454032,132.889,486.0,37.144,167900.0,38351.0,14.4,83.9,19.5,7.6,60.2,11.3,2.3,4.6,3.9,0.7,3.02654e-05,0.000151327,0.00108955,25.1,17.4501,8186.0,9.1,19.6,3.1,3.7,12.1,25.4,3.38459,629.0,61.56,45.59,191.0,16697.8,3.81,1335.29,10.694,1345.985,35.152959,-83.421901
37115,49.5,43.3,1.2,96.5,20764,46.2,3.83298,0.484247,53.4362,0.501556,0.372698,42.4289,566.61,13.1959,152100.0,37500.0,16.9,75.5,19.4,5.7,57.1,9.6,1.6,1.9,1.6,1.2,0.0,0.0,0.000105402,22.4,24.0853,8023.55,9.1,27.3,3.9,2.0,17.7,28.4,3.37527,679.0,62.26,45.34,223.0,16082.3,2.75,1164.38,4.837,1169.216,35.86408,-82.712731
37117,46.7,44.0,43.5,53.1,24505,53.1,3.97218,0.52141,47.3838,0.465989,0.457763,99.0,344.62,15.55,77800.0,32121.0,23.9,76.9,12.1,3.4,50.6,8.0,4.6,3.3,1.6,0.4,4.26767e-05,0.00153636,0.00482247,29.0,34.5213,11001.2,6.5,16.1,4.3,3.3,21.6,35.5,3.387,30.0,71.2,51.63,895.0,16874.8,3.37,1194.547,0.754,1195.302,35.841059,-77.112867
37119,48.4,33.9,30.8,55.3,919628,1755.5,7.47051,0.618178,38.2419,0.45848,0.496115,150.87,222.139,85.5694,180100.0,55587.0,11.4,89.1,40.5,12.6,50.1,9.4,2.8,16.0,12.6,0.7,9.74059e-05,0.00349869,0.00445802,19.9,11.3054,6350.52,16.0,15.9,2.8,3.2,14.3,25.8,3.39589,230.0,71.21,52.11,780.0,17249.8,2.68,1356.746,57.153,1413.899,35.246862,-80.833832
37121,48.8,45.7,0.4,95.3,15579,70.4,4.25419,0.285241,74.7714,0.761064,0.787197,73.75,629.37,12.7094,108700.0,33118.0,16.5,75.3,14.6,5.3,58.7,10.3,2.5,4.3,1.9,0.2,,,,25.9,22.6122,9715.3,6.8,23.6,5.5,4.8,26.9,28.0,3.40568,747.0,60.48,44.87,173.0,16074.4,3.11,573.488,1.714,575.202,36.013102,-82.163554
37123,48.4,40.2,18.8,68.9,27798,56.5,4.03424,0.439429,57.0207,0.556622,0.357704,111.049,265.23,24.4982,81500.0,33223.0,23.7,71.3,13.3,4.1,49.0,9.5,3.7,11.4,9.6,0.4,0.000108735,0.00057992,0.00282711,28.3,28.6661,7723.4,9.8,23.7,4.2,2.9,24.1,32.5,3.38932,152.0,71.43,52.32,816.0,17213.3,2.96,1273.652,25.989,1299.641,35.338071,-79.904196
37125,47.8,45.0,13.4,80.4,88247,126.5,4.84024,0.38881,63.5463,0.660741,0.709267,143.629,243.52,64.06,170700.0,46940.0,12.1,87.1,27.9,9.5,54.9,10.6,2.8,6.7,4.5,0.4,3.54912e-05,0.000804467,0.00204666,23.8,24.6342,7667.56,12.7,19.5,3.4,3.1,16.8,26.6,3.41925,160.0,71.58,53.24,828.0,17074.6,2.97,1807.404,20.746,1828.151,35.310163,-79.480664
37127,48.3,39.9,37.2,55.9,95840,177.3,5.17784,0.490237,49.1669,0.523375,0.534438,86.8189,305.35,14.6089,115700.0,42909.0,15.0,80.4,18.9,5.6,49.0,9.5,4.3,6.1,4.1,0.6,0.000108004,0.00295931,0.00395295,29.0,23.436,10122.6,14.6,22.0,2.9,3.0,19.4,33.4,3.40466,66.0,70.84,51.56,868.0,16766.3,3.03,1399.646,6.118,1405.764,35.965945,-77.987555
37129,48.5,37.3,14.8,79.1,202667,1058.1,6.96423,0.488203,51.516,0.585418,0.486747,125.7,222.84,72.39,218300.0,47644.0,14.5,89.1,35.5,11.6,48.7,10.4,2.6,6.3,4.3,0.9,6.75781e-05,0.00192857,0.00272392,20.8,12.7748,6942.0,17.8,20.1,3.3,3.4,15.3,25.6,3.396,10.0,71.65,60.18,835.0,18655.7,3.74,496.072,353.971,850.043,34.177466,-77.871378
37131,48.5,45.5,58.4,39.2,22099,41.2,3.71844,0.650122,32.3819,0.368212,0.392305,81.2689,143.9,,72300.0,29349.0,23.5,69.2,12.8,4.0,40.1,12.6,5.8,1.7,0.7,0.2,0.00028263,0.000621785,0.00339156,33.3,30.1495,10398.9,11.7,25.5,4.4,3.6,27.6,34.2,3.3774,35.0,70.5,50.43,884.0,16718.0,3.17,1389.758,36.301,1426.059,36.421774,-77.398352
37133,53.6,25.7,15.6,74.0,177772,233.1,5.45147,0.388403,62.6869,0.656167,0.709327,47.24,173.4,42.63,127000.0,41725.0,14.3,88.0,16.8,5.1,54.1,7.9,2.8,9.1,4.1,0.2,6.67581e-05,0.000867855,0.0023426,22.5,22.2608,7646.97,17.6,26.8,3.8,3.8,16.3,30.0,3.44027,12.0,72.38,55.39,880.0,17911.7,3.71,1975.497,370.807,2346.304,34.76346,-77.503297
37135,47.8,33.1,11.9,74.4,133801,336.2,5.81771,0.718275,28.0613,0.300078,0.300524,152.629,121.37,100.39,239500.0,49836.0,16.1,89.8,53.7,29.5,47.9,7.2,1.6,13.1,11.5,0.8,7.95399e-05,0.0012965,0.00105788,16.3,12.892,5493.81,16.0,12.7,2.5,2.8,11.7,22.7,3.41064,238.0,69.63,50.83,720.0,16938.6,2.96,1030.706,8.986,1039.692,36.062499,-79.119355
37137,51.0,48.3,20.0,76.3,13144,39.1,3.66612,0.422825,59.9083,0.600598,0.663959,161.819,177.719,14.23,115500.0,37936.0,13.8,81.7,15.3,5.4,59.3,9.8,2.5,2.4,2.2,0.2,7.95798e-05,7.95798e-05,0.00143244,26.9,29.1879,9322.45,6.8,,2.6,2.3,18.6,27.5,3.39699,6.0,71.66,53.86,882.0,17642.4,3.69,871.627,596.248,1467.876,35.147462,-76.665069
37139,49.1,36.6,37.8,56.7,40661,179.2,5.1885,0.565017,42.155,0.476468,0.492457,90.7,249.58,38.0,163000.0,44319.0,16.3,82.1,19.2,6.9,48.1,10.0,3.0,5.7,2.5,0.3,2.414e-05,0.00171394,0.00354858,26.2,11.5742,7906.54,12.0,33.0,3.4,3.6,20.0,33.3,3.39141,6.0,69.44,53.77,802.0,17030.9,2.91,587.617,162.021,749.638,36.265276,-76.260355
37141,50.0,41.1,17.8,76.1,52217,60.0,4.09434,0.417154,59.5955,0.621852,0.532438,86.73,183.02,38.45,130800.0,42760.0,15.5,82.7,16.5,4.6,52.4,11.7,2.8,7.0,4.1,0.4,1.97582e-05,0.000335889,0.00120525,24.5,28.0817,8662.27,12.7,27.7,3.2,3.0,12.6,32.2,3.39762,14.0,72.61,54.89,948.0,17635.8,3.72,2252.759,163.146,2415.904,34.512581,-77.888029
37143,47.9,46.4,24.9,72.1,13453,54.4,3.99636,0.426396,57.4564,0.622536,0.631489,142.05,221.069,,145800.0,37798.0,18.6,81.1,15.2,4.9,59.8,8.3,3.4,2.3,0.9,0.7,7.88892e-05,0.000394446,0.000867782,28.2,25.9854,8056.79,12.0,22.3,4.6,3.1,19.6,33.4,3.38651,4.0,70.51,52.03,846.0,16959.8,3.02,639.957,212.061,852.018,36.178261,-76.404269
37145,48.5,41.4,27.0,68.3,39464,100.6,4.61115,0.453306,54.9356,0.544168,0.524974,102.569,223.9,16.2189,114900.0,44381.0,15.4,81.1,13.4,3.7,50.5,13.1,2.9,4.0,2.1,0.1,7.9658e-05,0.000584159,0.00310666,28.0,27.7171,10281.3,8.4,25.5,3.1,2.7,15.3,33.2,3.40638,233.0,69.17,50.35,715.0,16829.5,3.06,1016.109,30.45,1046.559,36.386387,-78.965471
37147,47.2,31.0,34.1,58.9,168148,257.9,5.55257,0.54085,45.9242,0.511471,0.560781,136.96,216.08,32.64,120400.0,36732.0,23.9,85.0,28.7,10.7,42.3,8.7,3.1,6.3,4.0,0.3,4.51969e-05,0.00191764,0.0042485,25.1,19.5487,8762.33,11.9,19.5,3.5,3.1,17.0,35.9,3.42576,21.0,71.63,52.07,930.0,16933.7,3.37,1688.606,7.382,1695.988,35.591065,-77.372404
37149,47.9,49.1,4.5,90.8,20510,86.3,4.45783,0.416209,60.025,0.57556,0.514105,119.109,334.86,56.3628,168300.0,39246.0,13.4,82.3,26.3,11.3,51.7,12.9,3.3,5.4,4.1,0.2,0.0,0.000107463,0.000537317,25.1,26.2842,8617.07,12.1,21.5,3.8,3.2,9.2,22.1,3.37539,329.0,68.19,51.13,570.0,17226.0,3.61,615.871,1.932,617.803,35.278928,-82.167667
37151,49.3,39.5,5.8,85.5,141752,181.1,5.19905,0.282285,74.3803,0.765241,0.827465,124.26,209.25,11.1815,117100.0,39642.0,16.9,73.6,12.9,3.3,55.8,10.4,4.1,10.2,7.3,0.5,2.12104e-05,0.00053026,0.00115243,30.3,21.0209,8170.68,10.6,24.2,3.8,3.5,19.6,29.5,3.36053,239.0,70.42,51.15,741.0,17064.8,2.93,2026.711,17.696,2044.407,35.709915,-79.806215
37153,49.2,38.7,30.6,60.2,46639,98.4,4.58904,0.502561,48.061,0.451838,0.324725,126.68,339.269,10.0131,67500.0,29403.0,25.4,76.4,11.1,3.8,46.5,11.4,4.6,4.4,3.3,0.5,0.000152065,0.00132514,0.00356266,30.5,24.2735,11114.5,10.1,28.7,4.9,5.4,23.5,31.6,3.39637,107.0,72.38,53.0,897.0,17286.1,3.16,1227.192,15.791,1242.982,35.001957,-79.747809
37155,48.6,34.4,24.3,29.0,134168,141.3,4.95089,0.564677,40.7721,0.461054,0.277804,71.92,318.62,10.55,68100.0,28426.0,30.1,68.8,12.7,4.1,40.7,9.0,5.2,8.8,5.5,0.2,0.000198106,0.00282103,0.00618091,38.7,43.1878,13261.2,9.2,26.8,4.7,3.6,26.7,41.1,3.35491,41.0,73.07,53.52,955.0,17385.1,3.08,2458.47,4.574,2463.045,34.63921,-79.100881
37157,48.2,42.2,18.9,75.7,93643,165.6,5.10958,0.414664,60.0357,0.634238,0.58667,106.0,265.91,18.0152,100800.0,38160.0,15.0,75.6,12.5,3.0,52.4,11.4,4.1,5.5,3.5,0.4,5.44983e-05,0.000741177,0.00239792,30.9,28.2292,10226.4,15.7,30.7,3.6,4.0,19.2,33.2,3.3823,228.0,68.74,50.09,700.0,16779.5,3.09,1464.77,18.53,1483.3,36.380927,-79.782889
37159,49.4,39.1,16.2,76.5,138428,270.7,5.60101,0.379971,62.2272,0.64216,0.670867,161.379,266.139,22.6327,122900.0,45253.0,14.9,78.9,16.4,4.4,54.4,9.5,3.2,7.8,4.7,0.6,5.77167e-05,0.00140685,0.00287141,30.1,19.6932,8455.78,10.2,25.6,4.2,4.1,20.8,31.5,3.35822,219.0,70.13,51.24,720.0,17140.6,2.86,1324.451,31.99,1356.441,35.639218,-80.525344
37161,48.3,42.5,10.1,85.9,67810,120.2,4.78916,0.335689,66.0372,0.674812,0.650874,98.0489,578.84,12.9332,98400.0,34881.0,18.0,79.2,14.5,4.8,54.8,12.1,3.6,3.2,1.9,0.3,1.58268e-05,0.000648898,0.00261142,31.2,22.0487,10580.1,9.3,24.8,4.7,4.2,24.4,30.6,3.32878,274.0,69.25,51.82,666.0,17143.0,3.17,1461.144,4.4,1465.544,35.402747,-81.919583
37163,49.0,38.2,27.0,56.7,63431,67.1,4.20618,0.454566,55.1005,0.559252,0.499258,89.5489,365.939,54.9389,86700.0,34779.0,20.5,74.8,12.4,3.3,50.1,9.4,4.1,14.3,9.5,0.3,9.73015e-05,0.00121627,0.00241632,29.0,32.2827,10262.3,11.3,18.5,3.8,2.5,25.1,35.9,3.36709,33.0,72.37,52.56,953.0,17083.8,3.35,2446.866,4.806,2451.671,34.990575,-78.371382
37165,48.3,38.4,38.6,46.5,36157,113.4,4.73092,0.573328,41.191,0.431957,0.334408,143.539,187.52,12.22,79400.0,31439.0,28.4,75.3,15.2,4.8,44.4,10.4,4.9,2.7,1.6,0.5,0.000225371,0.00163394,0.0031552,28.8,25.0742,11950.2,9.1,26.1,3.8,3.0,24.8,36.1,3.37869,79.0,72.62,53.4,914.0,17301.3,3.11,825.804,3.832,829.635,34.840023,-79.477337
37167,49.7,40.5,10.9,83.6,60585,153.3,5.0324,0.311443,69.3109,0.698064,0.577386,203.139,432.149,10.4976,121900.0,43491.0,13.2,79.7,15.2,4.5,57.1,9.6,2.4,5.8,3.4,0.5,5.36932e-05,0.000876989,0.00177188,31.8,24.4282,8294.01,12.3,27.7,5.5,5.0,26.8,26.4,3.37755,156.0,71.61,52.36,834.0,17299.1,2.96,1023.267,25.262,1048.529,35.310523,-80.254355
37169,48.8,42.8,4.0,92.9,47401,105.6,4.65966,0.316194,70.4797,0.71711,0.71508,79.51,252.169,12.4892,114700.0,39975.0,10.9,77.8,10.8,2.1,59.9,9.6,3.0,2.5,1.6,0.4,2.1575e-05,0.000194175,0.00217907,26.2,24.3894,9173.11,18.0,36.2,4.1,5.1,21.3,27.8,3.36891,505.0,67.74,50.16,624.0,16776.0,3.23,1162.535,17.539,1180.074,36.404195,-80.239271
37171,48.8,41.2,3.7,88.1,73673,138.4,4.93015,0.354784,67.6043,0.674347,0.671041,96.3589,407.689,12.1076,99100.0,36511.0,16.8,72.8,14.3,4.4,56.4,9.7,3.3,9.2,5.7,0.2,9.62755e-05,0.00045387,0.00193926,27.9,23.2779,9199.17,5.7,27.2,4.1,4.0,22.2,31.4,3.38428,351.0,66.36,49.09,528.0,16642.7,3.06,1378.304,10.716,1389.02,36.415416,-80.686463
37173,48.7,40.8,0.5,66.6,13981,26.5,3.27714,0.48396,51.9553,0.513423,0.339254,33.4689,321.939,13.5899,121900.0,33272.0,22.7,80.0,19.0,8.6,51.4,14.9,2.0,3.7,2.1,2.1,7.2685e-05,0.00087222,0.00763192,29.6,31.1239,13639.8,11.8,32.1,5.4,5.0,22.3,32.0,3.39063,1352.0,61.64,44.89,230.0,16333.8,3.64,1367.504,32.758,1400.263,35.568849,-83.465614
37175,48.3,48.8,3.9,92.4,33090,87.4,4.4705,0.430244,57.4718,0.580799,0.484001,76.28,365.519,44.7567,167200.0,38446.0,15.6,85.1,28.9,10.0,57.6,10.6,1.5,3.3,2.8,0.7,0.0,0.00023225,0.00165892,24.6,21.1531,8525.58,14.6,19.4,3.1,3.8,15.3,23.8,3.36816,964.0,62.55,46.37,231.0,17013.2,4.77,980.383,5.141,985.524,35.210095,-82.816696
37177,55.2,41.4,38.2,54.5,4407,11.3,2.4248,0.488482,52.1593,0.521084,0.678332,54.46,268.889,4.99,107400.0,30313.0,19.9,72.7,7.3,0.3,44.6,12.2,4.3,4.7,4.3,0.0,,,,28.4,,7008.21,,,,,,31.9,,4.0,70.01,55.36,787.0,17227.6,3.34,1007.595,531.423,1539.018,35.87042,-76.165345
37179,49.4,36.2,11.7,79.0,201292,318.7,5.76425,0.362288,64.5079,0.693633,0.729001,116.209,308.449,95.4087,190000.0,60074.0,10.0,84.4,26.7,7.3,62.2,7.6,2.8,11.1,7.7,0.7,4.11624e-05,0.000529966,0.00220219,22.3,18.1758,6226.55,12.0,17.8,3.2,3.0,16.4,28.3,3.46461,178.0,71.8,52.72,839.0,17394.6,2.84,1635.63,20.736,1656.366,34.991501,-80.530131
37181,46.9,38.6,49.9,44.2,45422,179.2,5.1885,0.630827,35.6239,0.396839,0.373344,109.09,290.72,18.71,94500.0,33874.0,28.5,72.2,11.5,3.7,46.1,9.3,4.2,6.9,4.3,0.5,0.000185667,0.00241366,0.00399183,32.8,19.3239,11745.2,8.3,27.5,4.5,2.9,26.4,32.7,3.37602,120.0,69.89,50.2,763.0,16835.3,3.03,656.607,42.223,698.83,36.365481,-78.405434
37183,48.7,34.4,20.7,66.3,900993,1078.8,6.9836,0.567312,43.5001,0.493085,0.488439,110.439,182.759,110.019,213200.0,64008.0,9.4,91.2,47.5,16.0,52.3,8.8,2.7,14.8,11.8,0.7,5.10171e-05,0.00148068,0.00170136,18.1,11.4732,5211.88,14.5,15.3,2.6,2.5,11.7,26.0,3.44302,108.0,70.96,51.39,839.0,16889.7,3.01,2163.206,57.247,2220.453,35.789846,-78.650624
37185,50.5,44.9,52.3,38.8,20972,48.9,3.88978,0.695047,30.8994,0.338555,0.34939,121.78,208.37,6.58,93400.0,27876.0,26.5,73.5,13.0,4.5,46.5,7.9,3.9,4.8,3.0,0.1,5.66348e-05,0.000566348,0.00124597,31.0,37.7501,9860.11,7.3,,4.1,4.2,24.8,36.5,3.3726,109.0,69.87,50.47,795.0,16827.3,3.09,1109.696,39.642,1149.338,36.397979,-78.099924
